,Accepts Bitcoin,Accepts Credit Cards,Alcohol,Ambience,Attire,Bike Parking,Category,Caters,Delivery,Dogs Allowed,Gender Neutral Restrooms,Good For,Good for Groups,Good for Kids,Happy Hour,Has Dairy-free Options,Has Gluten-free Options,Has Soy-free Options,Has TV,Hygiene_score,Liked by Vegans,Liked by Vegetarians,Noise Level,Outdoor Seating,Parking,Take-out,Takes Reservations,Waiter Service,Wheelchair Accessible,Wi-Fi,price_range,restaurant_name,restaurant_neighobrhood,restaurant_rating,restaurant_reviewcount,restaurant_zipcode,retaurant_address
700,NA,Yes,Full Bar,Casual,Casual,Yes,Szechuan; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,No,NA,NA,NA,Yes,A,NA,Yes,Average,No,Street,Yes,Yes,Yes,No,No,$11-30,Szechuan Garden,Manhattan Valley,4.0,219,10025,239 W 105th St
701,NA,Yes,NA,NA,NA,NA,Noodles; Chinese; ,NA,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,NA,NA,NA,Yes,No,NA,NA,NA,$11-30,Little Tong Noodle Shop,Midtown East,4.5,27,10022,235 E 53rd St
702,NA,NA,Beer & Wine Only,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,Yes,NA,NA,NA,£11-25,Ko Sing Restaurant,SoHo,3.5,3,L22 4QB,45 Crosby Rd N
703,NA,No,Beer & Wine Only,Casual,Casual,No,Shanghainese; Seafood; Venues & Event Spaces; ,No,No,No,NA,"Lunch, Dinner",Yes,Yes,No,NA,NA,NA,No,B,NA,Yes,Loud,No,Street,Yes,No,Yes,NA,No,$11-30,Joe’s Shanghai,"Chinatown, Civic Center",4.0,5508,10013,9 Pell St
704,NA,No,No,Casual,Casual,Yes,Chinese; ,No,No,NA,NA,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,Yes,Yes,Average,No,Street,Yes,No,NA,NA,No,Under $10,Shu Jiao Fu Zhou Cuisine Restaurant,Lower East Side,4.5,580,10002,118 Eldridge St
705,No,No,Beer & Wine Only,Casual,Casual,Yes,Asian Fusion; Malaysian; Chinese; ,No,Yes,No,NA,"Lunch, Dinner",Yes,Yes,NA,Yes,Yes,Yes,No,A,Yes,Yes,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Nyonya,Little Italy,4.0,1899,10013,199 Grand St
706,NA,No,No,Casual,NA,Yes,Chinese; Fast Food; Noodles; ,No,No,No,NA,"Lunch, Dinner",No,Yes,No,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,NA,No,Under $10,Wah Fung No 1 Fast Food,Lower East Side,4.5,1070,10002,79 Chrystie St
707,NA,NA,NA,NA,NA,NA,Hong Kong Style Cafe; Fast Food; Cantonese; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe’s Steam Rice Roll,SoHo,4.5,2,10013,261 Canal St
708,NA,Yes,Full Bar,Casual,Casual,Yes,Chinese; ,Yes,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Yes,Yes,Yes,Yes,No,A,Yes,Yes,Average,No,Street,Yes,Yes,Yes,No,Free,$11-30,Chow House,Greenwich Village,4.5,157,10012,181 Bleecker St
709,NA,Yes,Full Bar,Casual,Casual,Yes,Szechuan; Bars; ,No,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,Yes,NA,NA,NA,Yes,A,NA,Yes,Average,Yes,Street,Yes,NA,Yes,NA,No,$11-30,Han Dynasty,East Village,4.0,1067,10003,90 3rd Ave
710,NA,Yes,Full Bar,"Casual, Trendy",Casual,No,Chinese; Wine Bars; Cocktail Bars; ,No,Yes,NA,Yes,"Lunch, Dinner",Yes,Yes,Yes,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Pinch Chinese,South Village,4.0,225,10012,177 Prince St
711,NA,Yes,Full Bar,Casual,Casual,No,Chinese; ,Yes,Yes,NA,Yes,"Lunch, Dinner",Yes,Yes,NA,NA,NA,Yes,Yes,B,Yes,Yes,Average,No,Street,Yes,Yes,NA,Yes,No,$11-30,Uncle Ted’s Modern Chinese Cuisine,Greenwich Village,4.0,405,10012,163 Bleecker St
712,NA,Yes,Full Bar,NA,Casual,NA,Chinese; Hot Pot; ,NA,No,No,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,Yes,NA,NA,No,NA,No,Yes,NA,NA,Free,NA,Zhen Wei Fang,Lower East Side,4.0,79,10002,207 Bowery
713,NA,Yes,Full Bar,Romantic,Casual,Yes,Shanghainese; Dim Sum; ,Yes,Yes,NA,Yes,Dinner,Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,Average,Yes,Street,Yes,Yes,Yes,Yes,Free,$11-30,China Blue,TriBeCa,4.0,559,10013,135 Watts St
714,NA,Yes,Beer & Wine Only,Casual,Casual,Yes,Shanghainese; ,Yes,Yes,No,NA,"Lunch, Dinner",Yes,Yes,NA,Yes,NA,NA,No,A,Yes,Yes,Average,No,Street,Yes,Yes,Yes,Yes,Free,$11-30,21 Shanghai House,Chinatown,4.0,395,10002,21 Division St
715,NA,Yes,No,Casual,Casual,Yes,Shanghainese; ,No,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,No,Yes,Yes,Yes,Yes,A,NA,Yes,Average,No,Street,Yes,No,NA,NA,No,$11-30,Shanghai 21,"Chinatown, Civic Center",4.0,1437,10013,21 Mott St
716,NA,Yes,NA,NA,NA,NA,Chinese; ,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,New York Canton Lounge,Chinatown,4.0,6,10013,70 Mott St
717,NA,NA,NA,NA,NA,NA,Chinese; Food Stands; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Street,Yes,Yes,NA,NA,NA,Above $61,Chinese Food Cart,SoHo,5.0,1,10292,Broome & Broadway
718,NA,Yes,No,NA,NA,Yes,Chinese; Kebab; Chicken Wings; ,No,No,NA,NA,NA,NA,NA,No,NA,NA,NA,No,NA,NA,NA,NA,No,Street,No,Yes,Yes,No,Free,NA,Gala BBQ,East Village,4.0,8,10003,92 3rd Ave
719,NA,Yes,Full Bar,Trendy,Casual,Yes,Asian Fusion; Portuguese; Chinese; ,No,Yes,NA,Yes,"Dinner, Late Night",Yes,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,NA,NA,Free,$31-60,Macao trading Co,TriBeCa,4.0,684,10013,311 Church St
720,No,Yes,No,Casual,Casual,No,Chinese; Noodles; Burgers; ,No,No,No,NA,"Lunch, Dinner",No,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,No,No,Under $10,Xi’an Famous Foods,"Nolita, Little Italy",4.0,162,10012,68 Kenmare St
721,NA,No,Beer & Wine Only,Casual,Casual,Yes,Vietnamese; Asian Fusion; Chinese; ,Yes,Yes,NA,NA,Lunch,No,Yes,NA,Yes,NA,Yes,No,A,NA,Yes,Average,No,Street,Yes,No,NA,NA,No,$11-30,Mooncake Foods,South Village,4.0,497,10013,28 Watts St
722,No,Yes,No,NA,Casual,No,Chinese; Asian Fusion; ,Yes,No,No,NA,NA,NA,NA,No,NA,NA,NA,No,A,NA,Yes,Quiet,No,Street,Yes,No,No,No,No,NA,The Dumpling Shop,East Village,4.5,52,10003,124 2nd Ave
723,No,No,No,Casual,Casual,No,Shanghainese; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,Yes,NA,NA,No,A,Yes,Yes,Average,No,"Garage, Street",Yes,Yes,Yes,No,No,$11-30,Tiny Shanghai,Little Italy,4.5,121,10013,122 Mulberry St
724,NA,No,Beer & Wine Only,"Divey, Casual",Casual,Yes,Chinese; Noodles; ,No,No,No,Yes,"Lunch, Dinner",Yes,Yes,No,Yes,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,No,Yes,No,No,Under $10,88 Lan Zhou Handmade Noodles,Chinatown,4.0,1567,10013,40 Bowery St
725,NA,Yes,Beer & Wine Only,"Casual, Trendy",Casual,No,Szechuan; ,NA,No,No,NA,"Lunch, Dinner",Yes,Yes,No,NA,NA,NA,No,A,NA,NA,NA,No,NA,Yes,No,NA,Yes,Free,$11-30,Szechuan Mountain House,East Village,4.0,178,10003,23 St Marks Pl
726,NA,Yes,NA,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,A,Yes,Yes,Average,No,NA,Yes,Yes,NA,NA,Free,$11-30,Tipsy Shanghai,Greenwich Village,4.5,103,10012,228 Thompson St
727,NA,No,No,"Divey, Casual",Casual,Yes,Chinese; ,No,Yes,NA,Yes,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,Yes,Yes,Average,No,Street,Yes,No,Yes,NA,No,Under $10,Spicy Village,Lower East Side,4.0,550,10002,68 Forsyth StSte B
728,No,Yes,No,"Hipster, Casual, Trendy",Casual,No,Chinese; Noodles; Asian Fusion; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,Yes,Yes,NA,No,NA,Yes,Yes,Average,No,Street,Yes,No,No,Yes,Free,$11-30,Junzi Kitchen,Greenwich Village,4.5,89,10012,170 Bleecker St
729,NA,Yes,No,Casual,Casual,No,Chinese; Noodles; ,No,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,No,Yes,Yes,Yes,No,A,Yes,Yes,Average,No,Street,Yes,Yes,NA,NA,No,Under $10,Noodle Village,"Chinatown, Civic Center",4.0,877,10013,13 Mott St
730,No,Yes,Beer & Wine Only,Casual,Casual,Yes,Chinese; ,Yes,Yes,NA,NA,"Lunch, Dinner",Yes,Yes,No,NA,NA,NA,No,C,NA,NA,Average,No,Street,Yes,Yes,Yes,Yes,Free,$11-30,Hunan Bistro,East Village,3.5,190,10003,96 3rd Ave
731,NA,Yes,Full Bar,"Casual, Trendy",Casual,No,Chinese; Wine Bars; Cocktail Bars; ,No,Yes,NA,Yes,"Lunch, Dinner",Yes,Yes,Yes,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Pinch Chinese,South Village,4.0,225,10012,177 Prince St
732,NA,Yes,Full Bar,Romantic,Casual,Yes,Shanghainese; Dim Sum; ,Yes,Yes,NA,Yes,Dinner,Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,Average,Yes,Street,Yes,Yes,Yes,Yes,Free,$11-30,China Blue,TriBeCa,4.0,559,10013,135 Watts St
733,NA,Yes,Full Bar,Casual,Casual,Yes,Chinese; ,Yes,Yes,Yes,Yes,"Lunch, Dinner",Yes,Yes,Yes,Yes,Yes,Yes,No,A,Yes,Yes,Average,No,Street,Yes,Yes,Yes,No,Free,$11-30,Chow House,Greenwich Village,4.5,157,10012,181 Bleecker St
734,NA,No,Beer & Wine Only,Casual,Casual,Yes,Vietnamese; Asian Fusion; Chinese; ,Yes,Yes,NA,NA,Lunch,No,Yes,NA,Yes,NA,Yes,No,A,NA,Yes,Average,No,Street,Yes,No,NA,NA,No,$11-30,Mooncake Foods,South Village,4.0,497,10013,28 Watts St
735,NA,Yes,Full Bar,Casual,Casual,No,Chinese; ,Yes,Yes,NA,Yes,"Lunch, Dinner",Yes,Yes,NA,NA,NA,Yes,Yes,B,Yes,Yes,Average,No,Street,Yes,Yes,NA,Yes,No,$11-30,Uncle Ted’s Modern Chinese Cuisine,Greenwich Village,4.0,405,10012,163 Bleecker St
736,NA,No,No,Casual,NA,Yes,Chinese; Fast Food; Noodles; ,No,No,No,NA,"Lunch, Dinner",No,Yes,No,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,NA,No,Under $10,Wah Fung No 1 Fast Food,Lower East Side,4.5,1070,10002,79 Chrystie St
737,No,Yes,Beer & Wine Only,"Casual, Trendy, Intimate, Classy",Casual,Yes,Japanese; Noodles; ,No,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,No,NA,NA,NA,No,NA,Yes,Yes,Average,No,Street,Yes,Yes,Yes,No,No,$11-30,Raku,South Village,4.5,124,10012,48 Macdougal St
738,No,Yes,No,"Hipster, Casual, Trendy",Casual,No,Chinese; Noodles; Asian Fusion; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,Yes,Yes,NA,No,NA,Yes,Yes,Average,No,Street,Yes,No,No,Yes,Free,$11-30,Junzi Kitchen,Greenwich Village,4.5,89,10012,170 Bleecker St
739,NA,Yes,NA,NA,NA,NA,Chinese; ,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,New York Canton Lounge,Chinatown,4.0,6,10013,70 Mott St
740,No,No,Beer & Wine Only,Casual,Casual,Yes,Asian Fusion; Malaysian; Chinese; ,No,Yes,No,NA,"Lunch, Dinner",Yes,Yes,NA,Yes,Yes,Yes,No,A,Yes,Yes,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Nyonya,Little Italy,4.0,1899,10013,199 Grand St
741,NA,Yes,Full Bar,"Casual, Trendy",Casual,Yes,Chinese; Bars; ,No,No,NA,Yes,Dinner,Yes,No,No,NA,NA,NA,No,A,Yes,NA,Average,No,Street,No,Yes,Yes,NA,No,$31-60,Decoy,West Village,4.5,345,10014,529 Hudson St
742,NA,Yes,No,Casual,NA,Yes,Noodles; Fast Food; Chinese; ,No,Yes,NA,NA,Lunch,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,Yes,Free,Under $10,The Rice Noodle,Greenwich Village,4.0,116,10012,190 Bleecker St
743,NA,Yes,NA,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,A,Yes,Yes,Average,No,NA,Yes,Yes,NA,NA,Free,$11-30,Tipsy Shanghai,Greenwich Village,4.5,103,10012,228 Thompson St
744,NA,Yes,Full Bar,NA,Casual,NA,Chinese; Hot Pot; ,NA,No,No,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,Yes,NA,NA,No,NA,No,Yes,NA,NA,Free,NA,Zhen Wei Fang,Lower East Side,4.0,79,10002,207 Bowery
745,No,Yes,Full Bar,Casual,Casual,Yes,Chinese; Asian Fusion; Noodles; ,Yes,Yes,NA,NA,"Lunch, Dinner",Yes,Yes,Yes,NA,NA,NA,Yes,A,NA,Yes,Average,No,Street,Yes,Yes,NA,NA,Free,$11-30,Niu Noodle House,West Village,4.0,617,10014,15 Greenwich Ave
746,No,No,Beer & Wine Only,NA,NA,No,Szechuan; ,Yes,No,No,NA,NA,Yes,Yes,NA,NA,NA,NA,No,NA,NA,Yes,NA,Yes,Street,Yes,Yes,Yes,Yes,Free,$11-30,lumos kitchen,West Village,5.0,2,10014,38-40 Carmine St
747,NA,No,Beer & Wine Only,"Divey, Casual",Casual,Yes,Chinese; Noodles; ,No,No,No,Yes,"Lunch, Dinner",Yes,Yes,No,Yes,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,No,Yes,No,No,Under $10,88 Lan Zhou Handmade Noodles,Chinatown,4.0,1567,10013,40 Bowery St
748,NA,Yes,No,Divey,Casual,No,Chinese; ,No,Yes,NA,NA,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,King Wok,West Village,3.5,119,10014,222 Varick St
749,NA,No,No,"Divey, Casual",Casual,Yes,Chinese; ,No,Yes,NA,Yes,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,Yes,Yes,Average,No,Street,Yes,No,Yes,NA,No,Under $10,Spicy Village,Lower East Side,4.0,550,10002,68 Forsyth StSte B
750,No,Yes,Beer & Wine Only,Trendy,Casual,Yes,Chinese; Noodles; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Hao Noodle and Tea By Madam Zhu’s Kitchen,East Village,4.0,478,10014,401 6th Ave
751,NA,Yes,Full Bar,Trendy,Casual,Yes,Asian Fusion; Portuguese; Chinese; ,No,Yes,NA,Yes,"Dinner, Late Night",Yes,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,NA,NA,Free,$31-60,Macao trading Co,TriBeCa,4.0,684,10013,311 Church St
752,NA,NA,Beer & Wine Only,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,Yes,NA,NA,NA,£11-25,Ko Sing Restaurant,SoHo,3.5,3,L22 4QB,45 Crosby Rd N
753,NA,Yes,Full Bar,"Trendy, Upscale",Dressy,Yes,Chinese; ,Yes,No,NA,NA,Dinner,Yes,No,NA,NA,NA,NA,No,A,NA,NA,Average,Yes,Street,Yes,Yes,NA,NA,No,Above $61,Mr Chow,TriBeCa,3.0,351,10013,121 Hudson St
754,No,Yes,No,NA,NA,No,Chinese; ,No,No,No,Yes,NA,Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,NA,No,Street,Yes,No,No,Yes,No,Under $10,Xi’an Famous Foods,West Village,4.0,36,10014,313 6th Ave
755,NA,NA,NA,NA,NA,NA,Szechuan; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LaoMa Spicy,Greenwich Village,4.0,26,10003,58 E 8th St
756,No,Yes,Beer & Wine Only,Casual,Casual,Yes,Chinese; Hot Pot; Barbeque; ,No,No,No,NA,"Lunch, Dinner, Late Night",Yes,Yes,No,Yes,NA,NA,No,A,NA,Yes,Average,No,Street,No,Yes,Yes,Yes,Free,$11-30,99 Favor Taste,Lower East Side,4.0,1500,10002,285 Grand St
757,NA,No,No,Casual,Casual,No,Shanghainese; ,No,Yes,No,Yes,"Lunch, Dinner",No,Yes,No,NA,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,Yes,NA,NA,No,$11-30,Shanghai Asian Cuisine,Chinatown,4.0,435,10013,14A Elizabeth St
758,NA,Yes,Beer & Wine Only,Casual,Casual,Yes,Seafood; Cantonese; ,NA,Yes,NA,NA,Lunch,Yes,Yes,NA,NA,NA,NA,Yes,B,NA,NA,Average,No,Street,Yes,Yes,Yes,NA,No,$11-30,Bite of Hong Kong ???,Lower East Side,3.5,83,10002,81 Chrystie St
759,No,No,No,Casual,Casual,No,Shanghainese; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,Yes,NA,NA,No,A,Yes,Yes,Average,No,"Garage, Street",Yes,Yes,Yes,No,No,$11-30,Tiny Shanghai,Little Italy,4.5,121,10013,122 Mulberry St
760,NA,Yes,Full Bar,"Casual, Trendy",Casual,Yes,Chinese; Bars; ,No,No,NA,Yes,Dinner,Yes,No,No,NA,NA,NA,No,A,Yes,NA,Average,No,Street,No,Yes,Yes,NA,No,$31-60,Decoy,West Village,4.5,345,10014,529 Hudson St
761,NA,Yes,No,Casual,NA,Yes,Noodles; Fast Food; Chinese; ,No,Yes,NA,NA,Lunch,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,Yes,Free,Under $10,The Rice Noodle,Greenwich Village,4.0,116,10012,190 Bleecker St
762,NA,Yes,NA,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,A,Yes,Yes,Average,No,NA,Yes,Yes,NA,NA,Free,$11-30,Tipsy Shanghai,Greenwich Village,4.5,103,10012,228 Thompson St
763,NA,Yes,Full Bar,NA,Casual,NA,Chinese; Hot Pot; ,NA,No,No,NA,NA,Yes,Yes,NA,NA,NA,NA,Yes,NA,Yes,NA,NA,No,NA,No,Yes,NA,NA,Free,NA,Zhen Wei Fang,Lower East Side,4.0,79,10002,207 Bowery
764,No,Yes,Full Bar,Casual,Casual,Yes,Chinese; Asian Fusion; Noodles; ,Yes,Yes,NA,NA,"Lunch, Dinner",Yes,Yes,Yes,NA,NA,NA,Yes,A,NA,Yes,Average,No,Street,Yes,Yes,NA,NA,Free,$11-30,Niu Noodle House,West Village,4.0,617,10014,15 Greenwich Ave
765,No,No,Beer & Wine Only,NA,NA,No,Szechuan; ,Yes,No,No,NA,NA,Yes,Yes,NA,NA,NA,NA,No,NA,NA,Yes,NA,Yes,Street,Yes,Yes,Yes,Yes,Free,$11-30,lumos kitchen,West Village,5.0,2,10014,38-40 Carmine St
766,NA,No,Beer & Wine Only,"Divey, Casual",Casual,Yes,Chinese; Noodles; ,No,No,No,Yes,"Lunch, Dinner",Yes,Yes,No,Yes,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,No,Yes,No,No,Under $10,88 Lan Zhou Handmade Noodles,Chinatown,4.0,1567,10013,40 Bowery St
767,NA,Yes,No,Divey,Casual,No,Chinese; ,No,Yes,NA,NA,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,King Wok,West Village,3.5,119,10014,222 Varick St
768,NA,No,No,"Divey, Casual",Casual,Yes,Chinese; ,No,Yes,NA,Yes,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,Yes,Yes,Average,No,Street,Yes,No,Yes,NA,No,Under $10,Spicy Village,Lower East Side,4.0,550,10002,68 Forsyth StSte B
769,No,Yes,Beer & Wine Only,Trendy,Casual,Yes,Chinese; Noodles; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,Yes,Yes,No,$11-30,Hao Noodle and Tea By Madam Zhu’s Kitchen,East Village,4.0,478,10014,401 6th Ave
770,NA,Yes,Full Bar,Trendy,Casual,Yes,Asian Fusion; Portuguese; Chinese; ,No,Yes,NA,Yes,"Dinner, Late Night",Yes,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,Yes,NA,NA,Free,$31-60,Macao trading Co,TriBeCa,4.0,684,10013,311 Church St
771,NA,NA,Beer & Wine Only,NA,Casual,NA,Chinese; ,NA,Yes,NA,NA,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,Yes,Yes,NA,NA,NA,£11-25,Ko Sing Restaurant,SoHo,3.5,3,L22 4QB,45 Crosby Rd N
772,NA,Yes,Full Bar,"Trendy, Upscale",Dressy,Yes,Chinese; ,Yes,No,NA,NA,Dinner,Yes,No,NA,NA,NA,NA,No,A,NA,NA,Average,Yes,Street,Yes,Yes,NA,NA,No,Above $61,Mr Chow,TriBeCa,3.0,351,10013,121 Hudson St
773,No,Yes,No,NA,NA,No,Chinese; ,No,No,No,Yes,NA,Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,NA,No,Street,Yes,No,No,Yes,No,Under $10,Xi’an Famous Foods,West Village,4.0,36,10014,313 6th Ave
774,NA,NA,NA,NA,NA,NA,Szechuan; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LaoMa Spicy,Greenwich Village,4.0,26,10003,58 E 8th St
775,No,Yes,Beer & Wine Only,Casual,Casual,Yes,Chinese; Hot Pot; Barbeque; ,No,No,No,NA,"Lunch, Dinner, Late Night",Yes,Yes,No,Yes,NA,NA,No,A,NA,Yes,Average,No,Street,No,Yes,Yes,Yes,Free,$11-30,99 Favor Taste,Lower East Side,4.0,1500,10002,285 Grand St
776,NA,No,No,Casual,Casual,No,Shanghainese; ,No,Yes,No,Yes,"Lunch, Dinner",No,Yes,No,NA,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,Yes,NA,NA,No,$11-30,Shanghai Asian Cuisine,Chinatown,4.0,435,10013,14A Elizabeth St
777,NA,Yes,Beer & Wine Only,Casual,Casual,Yes,Seafood; Cantonese; ,NA,Yes,NA,NA,Lunch,Yes,Yes,NA,NA,NA,NA,Yes,B,NA,NA,Average,No,Street,Yes,Yes,Yes,NA,No,$11-30,Bite of Hong Kong ???,Lower East Side,3.5,83,10002,81 Chrystie St
778,No,No,No,Casual,Casual,No,Shanghainese; ,Yes,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,NA,Yes,NA,NA,No,A,Yes,Yes,Average,No,"Garage, Street",Yes,Yes,Yes,No,No,$11-30,Tiny Shanghai,Little Italy,4.5,121,10013,122 Mulberry St
779,NA,NA,NA,NA,NA,NA,Hong Kong Style Cafe; Fast Food; Cantonese; ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe’s Steam Rice Roll,SoHo,4.5,2,10013,261 Canal St
780,NA,No,No,Casual,Casual,Yes,Chinese; Seafood; ,No,No,No,NA,"Lunch, Dinner",Yes,Yes,NA,Yes,NA,NA,No,A,NA,NA,Loud,No,Street,Yes,No,Yes,No,No,Under $10,Big Wong,Chinatown,3.5,1329,10013,67 Mott St
781,NA,Yes,No,Divey,Casual,Yes,Chinese; ,No,Yes,NA,NA,NA,No,Yes,NA,NA,NA,NA,No,A,NA,NA,Average,No,NA,Yes,No,NA,NA,No,Under $10,Christopher’s Golden Woks,West Village,3.5,49,10014,159 Christopher St
782,No,Yes,No,Casual,Casual,No,Chinese; Noodles; Burgers; ,No,No,No,NA,"Lunch, Dinner",No,No,NA,NA,NA,NA,No,A,NA,NA,Average,No,Street,Yes,No,No,No,No,Under $10,Xi’an Famous Foods,"Nolita, Little Italy",4.0,162,10012,68 Kenmare St
783,NA,Yes,No,"Divey, Casual",NA,Yes,Chinese; Fast Food; ,No,Yes,NA,NA,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,No,A,NA,Yes,Average,No,Street,Yes,No,NA,NA,Free,Under $10,Dumpling Kingdom,Greenwich Village,3.5,186,10012,227 Sullivan St
784,NA,No,No,Casual,NA,Yes,Food Stands; Chinese; Street Vendors; ,No,No,NA,NA,"Breakfast, Brunch, Lunch",No,Yes,NA,NA,NA,NA,No,NA,NA,NA,Average,No,Street,Yes,No,No,NA,No,Under $10,Cheong Fun Cart,"Little Italy, Chinatown",4.5,57,10013,159 Hester St.
785,NA,No,No,Casual,Casual,Yes,Bakeries; Chinese; ,No,Yes,NA,NA,"Breakfast, Dessert",No,Yes,NA,NA,NA,NA,No,A,NA,NA,Quiet,No,NA,Yes,No,No,NA,No,Under $10,Fay Da Bakery,West Village,4.0,202,10012,321 W 6th Ave
786,NA,No,No,Casual,Casual,Yes,Chinese; Taiwanese; ,No,Yes,NA,Yes,"Lunch, Dinner",No,Yes,NA,NA,NA,NA,Yes,A,NA,NA,Average,No,Street,Yes,No,NA,NA,No,Under $10,May Wah Fast Food,Little Italy,4.0,292,10013,190 Hester St
787,No,No,No,Casual,Casual,Yes,Chinese; Vietnamese; ,No,No,No,Yes,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,No,A,NA,Yes,Average,No,"Valet, Garage, Street",Yes,No,No,No,No,Under $10,Bo Ky Restaurant,Chinatown,3.5,668,10013,80 Bayard St
788,NA,No,No,Casual,Casual,No,Cantonese; Asian Fusion; ,Yes,Yes,NA,NA,"Lunch, Dinner",Yes,Yes,NA,NA,NA,NA,Yes,A,NA,NA,Average,No,Street,Yes,NA,Yes,Yes,No,$11-30,August Gatherings,Chinatown,3.5,182,10013,266 Canal St
